"location_id","location_code","location_name","location_description","reported_crs","reported_latitude","reported_longitude","longitude","latitude","domain_state","subregion_id"
13815,"hollandsekustzone.midden","Hollandse kustzone, midden","Hollandse kustzone, midden","ETRS89",52.490858,4.416944,4.416944,52.490858,"core","southern_and_central_north_sea"
17996,"hollandsekustzone.noord","Hollandse kustzone, noord","Hollandse kustzone, noord","ETRS89",52.801489,4.520678,4.520678,52.801489,"core","southern_and_central_north_sea"
4265,"hollandsekustzone.zuid","Hollandse kustzone, zuid","Hollandse kustzone, zuid","ETRS89",52.208319,4.202444,4.202444,52.208319,"core","southern_and_central_north_sea"
3634,"hollandsekust.zuid.alpha","Hollandse Kust Zuid platform Alpha","Hollandse Kust Zuid platform Alpha","ETRS89",52.232547,4.19569,4.19569,52.232547,"core","southern_and_central_north_sea"
11628,"hollandsekust.zuid.alpha.1","Hollandse Kust Zuid platform Alpha 1","Hollandse Kust Zuid platform Alpha 1","ETRS89",52.232547,4.19569,4.19569,52.232547,"core","southern_and_central_north_sea"
12958,"hollandsekust.zuid.alpha.2","Hollandse Kust Zuid platform Alpha 2","Hollandse Kust Zuid platform Alpha 2","ETRS89",52.232547,4.19569,4.19569,52.232547,"core","southern_and_central_north_sea"
10774,"hollandsekust.zuid.deelgebied","Hollandse kust, zuid , deelgebied","Hollandse kust, zuid , deelgebied","ETRS89",52.213662,4.377592,4.377592,52.213662,"core","southern_and_central_north_sea"
8152,"hollandsekust.zuid.windparknoord","Hollandse Kust, Zuid Windpark Noord","Hollandse Kust, Zuid Windpark Noord","ETRS89",52.393,4.056,4.056,52.393,"core","southern_and_central_north_sea"
4251,"hollandsekust.zuid.windparkzuid","Hollandse Kust, Zuid Windpark Zuid","Hollandse Kust, Zuid Windpark Zuid","ETRS89",52.244,4.0849,4.0849,52.244,"core","southern_and_central_north_sea"
16769,"hollum.badstrand","Hollum, badstrand","Hollum, badstrand","ETRS89",53.44996,5.612977,5.612977,53.44996,"outside_domain",
3971,"hollum.strand","Hollum strand","Meetraai 49.000","ETRS89",53.438517,5.62002,5.62002,53.438517,"outside_domain",
3080,"holtenbroek","Holtenbroek","Holtenbroek","ETRS89",52.528386,6.071448,6.071448,52.528386,"outside_domain",
17046,"holter.zwartewater","Holter, Zwarte Water","alias Buitenland","ETRS89",52.575409,6.103467,6.103467,52.575409,"outside_domain",
6174,"holtheme.vecht","Holtheme Vecht","vh De Haandrik","ETRS89",52.620833,6.698485,6.698485,52.620833,"outside_domain",
12995,"holwerderbalg","Holwerderbalg","Holwerderbalg","ETRS89",53.446078,5.959861,5.959861,53.446078,"core","southern_and_central_north_sea"
16538,"holwerdtotwierum.veerdam.nld6094","Holwerd tot Wierum, veerdam , NLD6094","Holwerd tot Wierum, veerdam , NLD6094","ETRS89",53.4064,5.92567,5.92567,53.4064,"core","southern_and_central_north_sea"
194,"holwerd.vaargeul","Holwerd vaargeul","Holwerd vaargeul","ETRS89",53.39828062,5.882389099,5.882389099,53.39828062,"core","southern_and_central_north_sea"
13288,"holwerd.veersteiger","Holwerd, Veersteiger","zie kaart HAVKT.ZIP in DONAR","ETRS89",53.395656,5.878059,5.878059,53.395656,"outside_domain",
10285,"hond.noord","Hond, noord","Hond, noord","ETRS89",53.406346,6.921021,6.921021,53.406346,"core","southern_and_central_north_sea"
17284,"hondsbosschezeewering.paal20tot26.nld3034","Hondsbossche Zeewering, paal 20 tot 26, NLD3034","Hondsbossche Zeewering, paal 20 tot 26, NLD3034","ETRS89",52.80942,4.65389,4.65389,52.80942,"core","southern_and_central_north_sea"
17718,"hondweg","Hondweg","Zwolse Tocht","ETRS89",52.525239,5.786523,5.786523,52.525239,"outside_domain",
8172,"honswijkerplas","Honswijkerplas","Honswijkerplas","ETRS89",51.992055,5.146929,5.146929,51.992055,"outside_domain",
2469,"honte","Honte","Honte","ETRS89",51.416104,3.701614,3.701614,51.416104,"core","southern_and_central_north_sea"
9223,"honte.kaloot","Honte, Kaloot","Honte, Kaloot","ETRS89",51.42747,3.708643,3.708643,51.42747,"core","southern_and_central_north_sea"
10903,"hoofdplaat","Hoofdplaat","Hoofdplaat","ETRS89",51.374859,3.672253,3.672253,51.374859,"core","southern_and_central_north_sea"
8876,"hooft","Hooft","Hooft","ETRS89",52.339948,5.120207,5.120207,52.339948,"core","southern_and_central_north_sea"
2690,"hooft.2","Hooft, punt 02","Hooft, punt 02","ETRS89",52.348962,5.101015,5.101015,52.348962,"core","southern_and_central_north_sea"
16526,"hoogeplaten","Hooge Platen","Hooge Platen","ETRS89",51.395958,3.634094,3.634094,51.395958,"core","southern_and_central_north_sea"
11165,"hoogvliet","Hoogvliet","kilometer 1005.5","ETRS89",51.879571,4.326418,4.326418,51.879571,"outside_domain",
17524,"hoogvliet.km1001.lo","Hoogvliet, km 1001, lo","Hoogvliet, km 1001, lo","ETRS89",51.846852,4.356796,4.356796,51.846852,"outside_domain",
8764,"hoogzand.west","Hoogzand, west","Hoogzand, west","ETRS89",53.306724,7.185298,7.185298,53.306724,"core","southern_and_central_north_sea"
2225,"hoorn","Hoorn","Hoorn","ETRS89",52.638646,5.073576,5.073576,52.638646,"outside_domain",
532,"hoornderslag.badstrand","Hoornderslag, badstrand","Hoornderslag, badstrand","ETRS89",53.016454,4.707713,4.707713,53.016454,"outside_domain",
16248,"hoorn.hoornschehop.meetpaal43","Hoorn, Hoornsche Hop, meetpaal 43","Hoorn, Hoornsche Hop, meetpaal 43","ETRS89",52.613174,5.062669,5.062669,52.613174,"core","southern_and_central_north_sea"
19151,"hoorn.noord","Hoorn-Noord","Hoorn-Noord","ETRS89",52.6402,5.0469,5.0469,52.6402,"core","southern_and_central_north_sea"
8159,"hoornschegat","Hoornsche gat","Hoornsche gat","ETRS89",51.802444,4.168885,4.168885,51.802444,"core","southern_and_central_north_sea"
12756,"hoornschehop","Hoornsche Hop","Hoornsche Hop","ETRS89",52.613093,5.062389,5.062389,52.613093,"core","southern_and_central_north_sea"
17142,"hoornschehop.317","Hoornsche Hop, meetpunt 317","Hoornsche Hop, meetpunt 317","ETRS89",52.604183,5.091978,5.091978,52.604183,"core","southern_and_central_north_sea"
5455,"hoorn.zuid","Hoorn zuid","Hoorn zuid","ETRS89",52.63694,5.04146,5.04146,52.63694,"core","southern_and_central_north_sea"
13339,"horn","Horn","Horn","ETRS89",52.29714,5.079653,5.079653,52.29714,"outside_domain",
12173,"horsborngat","Horsborngat","Horsborngat","ETRS89",53.56529,6.613264,6.613264,53.56529,"core","southern_and_central_north_sea"
12036,"horsbornzand","Horsbornzand","Horsbornzand","ETRS89",53.523852,6.662351,6.662351,53.523852,"core","southern_and_central_north_sea"
14222,"horst.strandhorst","Horst, strand Horst","Horst, strand Horst","ETRS89",52.3091,5.558089,5.558089,52.3091,"outside_domain",
18599,"houten.oostzijdekm44ro","Houten, oostzijde km 44 ro","Houten, oostzijde km 44 ro","ETRS89",52.035456,5.140021,5.140021,52.035456,"outside_domain",
12706,"houtrib","Houtrib","Houtrib","ETRS89",52.626937,5.524557,5.524557,52.626937,"core","southern_and_central_north_sea"
7527,"houtribdijk.commissarislicht","Houtribdijk, Commissarislicht","Houtribdijk, Commissarislicht","ETRS89",52.566328,5.465668,5.465668,52.566328,"core","southern_and_central_north_sea"
14789,"houtribdijk.ijsselmeer","Houtribdijk, IJsselmeer","Houtribdijk, IJsselmeer","ETRS89",52.608956,5.486766,5.486766,52.608956,"core","southern_and_central_north_sea"
8744,"huibertgat","Huibertgat","Huibertgat","ETRS89",53.57375,6.398433,6.398433,53.57375,"core","southern_and_central_north_sea"
9407,"huibertgat.noordoost","Huibertgat, noordoost","Huibertgat, noordoost","ETRS89",53.562111,6.679353,6.679353,53.562111,"core","southern_and_central_north_sea"
3377,"huibertgat.oost","Huibertgat, oost","Huibertgat, oost","ETRS89",53.559133,6.661199,6.661199,53.559133,"core","southern_and_central_north_sea"
5043,"huisduinen","Huisduinen","Huisduinen","ETRS89",52.936599,4.713866,4.713866,52.936599,"core","southern_and_central_north_sea"
17455,"huissen.nederrijn","Huissen, Nederrijn","Huissen, Nederrijn","ETRS89",51.933324,5.962108,5.962108,51.933324,"outside_domain",
8304,"huizen","Huizen","Huizen","ETRS89",52.316484,5.282902,5.282902,52.316484,"outside_domain",
15969,"huizen.2","Huizen, punt 02","Huizen, punt 02","ETRS89",52.316843,5.225881,5.225881,52.316843,"core","southern_and_central_north_sea"
11623,"huizen.dedodehond","Huizen, De Dode Hond","Huizen, De Dode Hond","ETRS89",52.29976,5.308186,5.308186,52.29976,"outside_domain",
9651,"huizen.dedodehond.noord","Huizen, De Dode Hond, noord","Huizen, De Dode Hond, noord","ETRS89",52.295361,5.316549,5.316549,52.295361,"outside_domain",
5958,"huizen.harderwijkerzand","Huizen, Harderwijkerzand","Huizen, Harderwijkerzand","ETRS89",52.30211,5.279813,5.279813,52.30211,"outside_domain",
13779,"huizen.strandzomerkade","Huizen, strand Zomerkade","Huizen, strand Zomerkade","ETRS89",52.306448,5.258616,5.258616,52.306448,"outside_domain",
8113,"huizen.zuiveringsinstallatie","Huizen, zuiveringsinstallatie","Huizen, zuiveringsinstallatie","ETRS89",52.312355,5.244169,5.244169,52.312355,"outside_domain",
9534,"hulhuizen","Hulhuizen","Hulhuizen","ETRS89",51.883181,6.005646,6.005646,51.883181,"outside_domain",
1073,"hulshorst.badhoophuizen","Hulshorst, Bad Hoophuizen","Hulshorst, Bad Hoophuizen","ETRS89",52.384756,5.706468,5.706468,52.384756,"outside_domain",
5088,"hurwenen","Hurwenen","raai 929, recreatieplas","ETRS89",51.814495,5.308891,5.308891,51.814495,"outside_domain",
9979,"ijburg.strand","IJburg, strand","IJburg, strand","ETRS89",52.355846,5.014379,5.014379,52.355846,"core","southern_and_central_north_sea"
16096,"ijburg.strand2015","IJburg, strand 2015","IJburg, strand 2015","ETRS89",52.353588,5.018568,5.018568,52.353588,"core","southern_and_central_north_sea"
1297,"ijburg.strandamsterdam","IJburg, strand Amsterdam","IJburg, strand Amsterdam","ETRS89",52.348842,5.015613,5.015613,52.348842,"core","southern_and_central_north_sea"
5983,"ijgeul","IJgeul","IJgeul","ETRS89",52.462272,4.482472,4.482472,52.462272,"core","southern_and_central_north_sea"
18560,"ijgeul.1","IJGeul, 1","voorheen IJmuiden stroommeetpaal","ETRS89",52.463943,4.517596,4.517596,52.463943,"core","southern_and_central_north_sea"
7368,"ijgeul.2","IJgeul, 2","voorheen IJmuiden 05","ETRS89",52.492281,4.266748,4.266748,52.492281,"core","southern_and_central_north_sea"
