"ds_id","reported_taxon_name","reported_aphia_id","reported_size_class","reported_lifeforms","reported_measurement","reported_unit","source_row_count","match_route","peg_candidate_rows","peg_carbon_pg_min","peg_carbon_pg_max","conversion_match_state"
"DS06","Chaetoceros coronatus","163026","","","# counted","ind/analysed sample fraction",10,"reported_aphia_id",2,121,252,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros coronatus","163026","","","Abundance","ind/l or 100 um pieces/l",10,"reported_aphia_id",2,121,252,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros costatus","149289","","","# counted","ind/analysed sample fraction",1,"reported_aphia_id",2,62,175,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros costatus","149289","","","Abundance","ind/l or 100 um pieces/l",1,"reported_aphia_id",2,62,175,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros costatus","149289","","","Biovolume concentration","mm3/l",1,"reported_aphia_id",2,62,175,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros costatus","149289","","","Carbon concentration","ugC/l",1,"reported_aphia_id",2,62,175,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros crinitus","149171","","","# counted","ind/analysed sample fraction",3,"reported_aphia_id",2,19,85,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros crinitus","149171","","","Abundance","ind/l or 100 um pieces/l",3,"reported_aphia_id",2,19,85,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros crinitus","149171","","","Biovolume concentration","mm3/l",2,"reported_aphia_id",2,19,85,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros crinitus","149171","","","Carbon concentration","ugC/l",1,"reported_aphia_id",2,19,85,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros curvisetus","149221","","","# counted","ind/analysed sample fraction",423,"reported_aphia_id",4,98,381,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros curvisetus","149221","","","Abundance","ind/l or 100 um pieces/l",443,"reported_aphia_id",4,98,381,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros curvisetus","149221","","","Abundance class","class",24,"reported_aphia_id",4,98,381,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros curvisetus","149221","","","Biovolume concentration","mm3/l",264,"reported_aphia_id",4,98,381,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros curvisetus","149221","","","Carbon concentration","ugC/l",279,"reported_aphia_id",4,98,381,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros danicus","149120","","","# counted","ind/analysed sample fraction",1438,"reported_aphia_id",11,54,680,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros danicus","149120","","","Abundance","ind/l or 100 um pieces/l",1601,"reported_aphia_id",11,54,680,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros danicus","149120","","","Abundance class","class",44,"reported_aphia_id",11,54,680,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros danicus","149120","","","Biovolume concentration","mm3/l",1102,"reported_aphia_id",11,54,680,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros danicus","149120","","","Carbon concentration","ugC/l",1219,"reported_aphia_id",11,54,680,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros debilis","149219","","","# counted","ind/analysed sample fraction",606,"reported_aphia_id",5,64,408,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros debilis","149219","","","Abundance","ind/l or 100 um pieces/l",623,"reported_aphia_id",5,64,408,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros debilis","149219","","","Abundance class","class",26,"reported_aphia_id",5,64,408,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros debilis","149219","","","Biovolume concentration","mm3/l",394,"reported_aphia_id",5,64,408,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros debilis","149219","","","Carbon concentration","ugC/l",446,"reported_aphia_id",5,64,408,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros decipiens","149126","","","# counted","ind/analysed sample fraction",302,"reported_aphia_id",5,106,1761,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros decipiens","149126","","","Abundance","ind/l or 100 um pieces/l",334,"reported_aphia_id",5,106,1761,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros decipiens","149126","","","Abundance class","class",13,"reported_aphia_id",5,106,1761,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros decipiens","149126","","","Biovolume concentration","mm3/l",195,"reported_aphia_id",5,106,1761,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros decipiens","149126","","","Carbon concentration","ugC/l",212,"reported_aphia_id",5,106,1761,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros densus","149121","","","# counted","ind/analysed sample fraction",19,"reported_aphia_id",1,728,728,"unique_authority_row_candidate"
"DS06","Chaetoceros densus","149121","","","Abundance","ind/l or 100 um pieces/l",21,"reported_aphia_id",1,728,728,"unique_authority_row_candidate"
"DS06","Chaetoceros densus","149121","","","Abundance class","class",4,"reported_aphia_id",1,728,728,"unique_authority_row_candidate"
"DS06","Chaetoceros densus","149121","","","Biovolume concentration","mm3/l",11,"reported_aphia_id",1,728,728,"unique_authority_row_candidate"
"DS06","Chaetoceros densus","149121","","","Carbon concentration","ugC/l",9,"reported_aphia_id",1,728,728,"unique_authority_row_candidate"
"DS06","Chaetoceros diadema","149128","","","# counted","ind/analysed sample fraction",70,"reported_aphia_id",4,217,827,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros diadema","149128","","","Abundance","ind/l or 100 um pieces/l",79,"reported_aphia_id",4,217,827,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros diadema","149128","","","Abundance class","class",10,"reported_aphia_id",4,217,827,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros diadema","149128","","","Biovolume concentration","mm3/l",43,"reported_aphia_id",4,217,827,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros diadema","149128","","","Carbon concentration","ugC/l",52,"reported_aphia_id",4,217,827,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros didymus","149122","","","# counted","ind/analysed sample fraction",59,"reported_aphia_id",4,92,404,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros didymus","149122","","","Abundance","ind/l or 100 um pieces/l",59,"reported_aphia_id",4,92,404,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros didymus","149122","","","Abundance class","class",2,"reported_aphia_id",4,92,404,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros didymus","149122","","","Biovolume concentration","mm3/l",35,"reported_aphia_id",4,92,404,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros didymus","149122","","","Carbon concentration","ugC/l",35,"reported_aphia_id",4,92,404,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros didymus var. didymus","163048","","","# counted","ind/analysed sample fraction",16,"reported_aphia_id",3,92,404,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros didymus var. didymus","163048","","","Abundance","ind/l or 100 um pieces/l",17,"reported_aphia_id",3,92,404,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros didymus var. didymus","163048","","","Biovolume concentration","mm3/l",3,"reported_aphia_id",3,92,404,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros didymus var. didymus","163048","","","Carbon concentration","ugC/l",12,"reported_aphia_id",3,92,404,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros gelidus","839985","","","# counted","ind/analysed sample fraction",3,"reported_aphia_id",0,,,"unmatched"
"DS06","Chaetoceros gelidus","839985","","","Abundance","ind/l or 100 um pieces/l",3,"reported_aphia_id",0,,,"unmatched"
"DS06","Chaetoceros gelidus","839985","","","Carbon concentration","ugC/l",3,"reported_aphia_id",0,,,"unmatched"
"DS06","Chaetoceros gracilis","178207","","","# counted","ind/analysed sample fraction",99,"reported_aphia_id",5,5,41,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros gracilis","178207","","","Abundance","ind/l or 100 um pieces/l",144,"reported_aphia_id",5,5,41,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros gracilis","178207","","","Biovolume concentration","mm3/l",63,"reported_aphia_id",5,5,41,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros gracilis","178207","","","Carbon concentration","ugC/l",98,"reported_aphia_id",5,5,41,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros holsaticus","163063","","","# counted","ind/analysed sample fraction",87,"reported_aphia_id",6,19,98,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros holsaticus","163063","","","Abundance","ind/l or 100 um pieces/l",98,"reported_aphia_id",6,19,98,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros holsaticus","163063","","","Biovolume concentration","mm3/l",70,"reported_aphia_id",6,19,98,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros holsaticus","163063","","","Carbon concentration","ugC/l",87,"reported_aphia_id",6,19,98,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros impressus","341473","","","# counted","ind/analysed sample fraction",137,"reported_aphia_id",5,144,394,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros impressus","341473","","","Abundance","ind/l or 100 um pieces/l",181,"reported_aphia_id",5,144,394,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros impressus","341473","","","Abundance class","class",11,"reported_aphia_id",5,144,394,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros impressus","341473","","","Biovolume concentration","mm3/l",97,"reported_aphia_id",5,144,394,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros impressus","341473","","","Carbon concentration","ugC/l",136,"reported_aphia_id",5,144,394,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros ingolfianus","156613","","","# counted","ind/analysed sample fraction",2,"reported_aphia_id",3,35,136,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros ingolfianus","156613","","","Abundance","ind/l or 100 um pieces/l",2,"reported_aphia_id",3,35,136,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros ingolfianus","156613","","","Biovolume concentration","mm3/l",1,"reported_aphia_id",3,35,136,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros ingolfianus","156613","","","Carbon concentration","ugC/l",1,"reported_aphia_id",3,35,136,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros laciniosus","149228","","","# counted","ind/analysed sample fraction",162,"reported_aphia_id",4,55,244,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros laciniosus","149228","","","Abundance","ind/l or 100 um pieces/l",178,"reported_aphia_id",4,55,244,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros laciniosus","149228","","","Biovolume concentration","mm3/l",91,"reported_aphia_id",4,55,244,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros laciniosus","149228","","","Carbon concentration","ugC/l",111,"reported_aphia_id",4,55,244,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros lorenzianus","156617","","","# counted","ind/analysed sample fraction",57,"reported_aphia_id",8,184,641,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros lorenzianus","156617","","","Abundance","ind/l or 100 um pieces/l",64,"reported_aphia_id",8,184,641,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros lorenzianus","156617","","","Abundance class","class",4,"reported_aphia_id",8,184,641,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros lorenzianus","156617","","","Biovolume concentration","mm3/l",42,"reported_aphia_id",8,184,641,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros lorenzianus","156617","","","Carbon concentration","ugC/l",54,"reported_aphia_id",8,184,641,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros minimus","163089","","","# counted","ind/analysed sample fraction",323,"reported_aphia_id",3,2,25,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros minimus","163089","","","Abundance","ind/l or 100 um pieces/l",329,"reported_aphia_id",3,2,25,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros minimus","163089","","","Abundance class","class",11,"reported_aphia_id",3,2,25,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros minimus","163089","","","Biovolume concentration","mm3/l",257,"reported_aphia_id",3,2,25,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros minimus","163089","","","Carbon concentration","ugC/l",270,"reported_aphia_id",3,2,25,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros muelleri","163098","","","# counted","ind/analysed sample fraction",30,"reported_aphia_id",1,29,29,"unique_authority_row_candidate"
"DS06","Chaetoceros muelleri","163098","","","Abundance","ind/l or 100 um pieces/l",31,"reported_aphia_id",1,29,29,"unique_authority_row_candidate"
"DS06","Chaetoceros muelleri","163098","","","Biovolume concentration","mm3/l",11,"reported_aphia_id",1,29,29,"unique_authority_row_candidate"
"DS06","Chaetoceros muelleri","163098","","","Carbon concentration","ugC/l",31,"reported_aphia_id",1,29,29,"unique_authority_row_candidate"
"DS06","Chaetoceros neogracilis","178207","","","# counted","ind/analysed sample fraction",47,"reported_aphia_id",5,5,41,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros neogracilis","178207","","","Abundance","ind/l or 100 um pieces/l",47,"reported_aphia_id",5,5,41,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros neogracilis","178207","","","Biovolume concentration","mm3/l",45,"reported_aphia_id",5,5,41,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros neogracilis","178207","","","Carbon concentration","ugC/l",47,"reported_aphia_id",5,5,41,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros peruvianus","178185","","","# counted","ind/analysed sample fraction",10,"reported_aphia_id",0,,,"unmatched"
"DS06","Chaetoceros peruvianus","178185","","","Abundance","ind/l or 100 um pieces/l",10,"reported_aphia_id",0,,,"unmatched"
"DS06","Chaetoceros peruvianus","178185","","","Biovolume concentration","mm3/l",8,"reported_aphia_id",0,,,"unmatched"
"DS06","Chaetoceros peruvianus","178185","","","Carbon concentration","ugC/l",8,"reported_aphia_id",0,,,"unmatched"
"DS06","Chaetoceros protuberans","163055","","","# counted","ind/analysed sample fraction",3,"reported_aphia_id",1,284,284,"unique_authority_row_candidate"
"DS06","Chaetoceros protuberans","163055","","","Abundance","ind/l or 100 um pieces/l",3,"reported_aphia_id",1,284,284,"unique_authority_row_candidate"
"DS06","Chaetoceros pseudobrevis","149291","","","# counted","ind/analysed sample fraction",24,"reported_aphia_id",9,74,415,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros pseudobrevis","149291","","","Abundance","ind/l or 100 um pieces/l",24,"reported_aphia_id",9,74,415,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros pseudobrevis","149291","","","Biovolume concentration","mm3/l",5,"reported_aphia_id",9,74,415,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros pseudobrevis","149291","","","Carbon concentration","ugC/l",6,"reported_aphia_id",9,74,415,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros pseudocrinitus","149222","","","# counted","ind/analysed sample fraction",15,"reported_aphia_id",1,87,87,"unique_authority_row_candidate"
"DS06","Chaetoceros pseudocrinitus","149222","","","Abundance","ind/l or 100 um pieces/l",15,"reported_aphia_id",1,87,87,"unique_authority_row_candidate"
"DS06","Chaetoceros pseudocrinitus","149222","","","Abundance class","class",1,"reported_aphia_id",1,87,87,"unique_authority_row_candidate"
"DS06","Chaetoceros pseudocrinitus","149222","","","Biovolume concentration","mm3/l",10,"reported_aphia_id",1,87,87,"unique_authority_row_candidate"
"DS06","Chaetoceros pseudocrinitus","149222","","","Carbon concentration","ugC/l",11,"reported_aphia_id",1,87,87,"unique_authority_row_candidate"
"DS06","Chaetoceros seiracanthus","","","","# counted","ind/analysed sample fraction",1,"reported_name_diagnostic_only",3,32,96,"name_candidate_requires_worms_validation"
"DS06","Chaetoceros seiracanthus","","","","Abundance","ind/l or 100 um pieces/l",1,"reported_name_diagnostic_only",3,32,96,"name_candidate_requires_worms_validation"
"DS06","Chaetoceros seiracanthus","163118","","","# counted","ind/analysed sample fraction",15,"reported_aphia_id",3,32,96,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros seiracanthus","163118","","","Abundance","ind/l or 100 um pieces/l",15,"reported_aphia_id",3,32,96,"multiple_size_or_stage_candidates"
"DS06","Chaetoceros seiracanthus","163118","","","Biovolume concentration","mm3/l",8,"reported_aphia_id",3,32,96,"multiple_size_or_stage_candidates"
