"input_route","input_term","match_type","api_match_type","AphiaID","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","kingdom","phylum","class","order","family","genus","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","response_path"
"ds02_taxamatch_name","Staurosirella leptostauron","exact_name_match","exact","175953","Staurosirella leptostauron","(Ehrenberg) D.M.Williams & Round, 1987","unassessed","","220","Species","175956","Biblarium leptostauron","Ehrenberg, 1854","Chromista","Heterokontophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Staurosirella","0","0","1","1","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Staurosirella martyi","exact_name_match","exact","668876","Staurosirella martyi","(Héribaud-Joseph) E.A.Morales & K.M.Manoylov, 2006","unassessed","","220","Species","984782","Opephora martyi f. martyi","Héribaud, 1902","Chromista","Heterokontophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Staurosirella","1","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Staurosirella ovata","exact_name_match","exact","839110","Staurosirella ovata","E.A.Morales, 2006","unassessed","","220","Species","839110","Staurosirella ovata","E.A.Morales, 2006","Chromista","Heterokontophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Staurosirella","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Staurosirella pinnata","exact_name_match","exact","175961","Staurosirella pinnata","(Ehrenberg) D.M.Williams & Round, 1987","accepted","","220","Species","175961","Staurosirella pinnata","(Ehrenberg) D.M.Williams & Round, 1987","Chromista","Heterokontophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Staurosirella","1","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Staurosirella rhomboides","exact_name_match","exact","699663","Staurosirella rhomboides","(Grunow) E.A.Morales & K.M.Manoylov, 2010","unassessed","","220","Species","706301","Fragilaria harrisonii var. rhomboides","Grunow, 1862","Chromista","Heterokontophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Staurosirella","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stellarima stellaris","exact_name_match","exact","149653","Stellarima stellaris","(Roper) G.R.Hasle & P.A.Sims, 1986","unassessed","","220","Species","975029","Coscinodiscus stellaris var. stellaris","Roper, 1858","Chromista","Heterokontophyta","Bacillariophyceae","Coscinodiscales","Coscinodiscaceae","Stellarima","1","","","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscaceae","exact_name_match","exact","148994","Stephanodiscaceae","Glezer & Makarova, 1986","accepted","","140","Family","148994","Stephanodiscaceae","Glezer & Makarova, 1986","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","","1","1","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus","exact_name_match","exact","149079","Stephanodiscus","C.G. Ehrenberg, 1845","accepted","","180","Genus","149079","Stephanodiscus","C.G. Ehrenberg, 1845","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus agassizensis","exact_name_match","exact","570461","Stephanodiscus agassizensis","Håk. & Kling, 1989","unassessed","","220","Species","570461","Stephanodiscus agassizensis","Håk. & Kling, 1989","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus alpinus","exact_name_match","exact","163402","Stephanodiscus alpinus","Hustedt, 1942","unassessed","","220","Species","163402","Stephanodiscus alpinus","Hustedt, 1942","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus binderanus","exact_name_match","exact","163403","Stephanodiscus binderanus","(Kützing) Krieger, 1927","accepted","","220","Species","163403","Stephanodiscus binderanus","(Kützing) Krieger, 1927","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus hantzschii","exact_name_match","exact","149080","Stephanodiscus hantzschii","Grunow, 1880","unassessed","","220","Species","149080","Stephanodiscus hantzschii","Grunow, 1880","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus lucens","exact_name_match","exact","661343","Stephanodiscus lucens","Hustedt, 1939","unassessed","","220","Species","661343","Stephanodiscus lucens","Hustedt, 1939","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus medius","exact_name_match","exact","149081","Stephanodiscus medius","Håkansson, 1986","unassessed","","220","Species","149081","Stephanodiscus medius","Håkansson, 1986","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus minutulus","exact_name_match","exact","163427","Stephanodiscus minutulus","(Kützing) Cleve & Möller, 1882","unassessed","","220","Species","163428","Cyclotella minutula","Kützing, 1844","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus neoastraea","exact_name_match","exact","163433","Stephanodiscus neoastraea","Håkansson & Hickel, 1986","unassessed","","220","Species","163433","Stephanodiscus neoastraea","Håkansson & Hickel, 1986","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus parvus","exact_name_match","exact","149083","Stephanodiscus parvus","Stoermer & Håkansson, 1984","unassessed","","220","Species","149083","Stephanodiscus parvus","Stoermer & Håkansson, 1984","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus tenuis","exact_name_match","exact","163420","Stephanodiscus tenuis","Hustedt, 1939","unaccepted","","220","Species","971749","Stephanodiscus tenuis var. tenuis","Hustedt, 1939","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus tenuis","exact_name_match","exact","958917","Stephanodiscus tenuis","Skabichevskii, 1959","unassessed","","220","Species","958917","Stephanodiscus tenuis","Skabichevskii, 1959","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus tenuis","exact_name_match","exact","960449","Stephanodiscus tenuis","Ehrlich, 1968","unassessed","","220","Species","960449","Stephanodiscus tenuis","Ehrlich, 1968","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanodiscus tenuis","exact_name_match","exact","960450","Stephanodiscus tenuis","Skabichevskii, 1960","unassessed","","220","Species","960450","Stephanodiscus tenuis","Skabichevskii, 1960","Chromista","Heterokontophyta","Bacillariophyceae","Thalassiosirales","Stephanodiscaceae","Stephanodiscus","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanopyxis palmeriana","exact_name_match","exact","231888","Stephanopyxis palmeriana","(Greville) Grunow, 1884","accepted","","220","Species","231888","Stephanopyxis palmeriana","(Greville) Grunow, 1884","Chromista","Heterokontophyta","Bacillariophyceae","Melosirales","Stephanopyxidaceae","Stephanopyxis","1","","","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanopyxis turris","exact_name_match","exact","149631","Stephanopyxis turris","(Greville) Ralfs, 1861","accepted","","220","Species","149631","Stephanopyxis turris","(Greville) Ralfs, 1861","Chromista","Heterokontophyta","Bacillariophyceae","Melosirales","Stephanopyxidaceae","Stephanopyxis","1","","","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Stephanopyxis turris","exact_name_match","exact","965294","Stephanopyxis turris","sensu Yendo, 1911","unassessed","","220","Species","965294","Stephanopyxis turris","sensu Yendo, 1911","Chromista","Heterokontophyta","Bacillariophyceae","Melosirales","Stephanopyxidaceae","Stephanopyxis","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Striatella unipunctata","exact_name_match","exact","149177","Striatella unipunctata","(Lyngbye) C.Agardh, 1832","unassessed","","220","Species","573470","Fragilaria unipunctata","Lyngbye, 1819","Chromista","Heterokontophyta","Bacillariophyceae","Striatellales","Striatellaceae","Striatella","1","","0","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Strombomonas","exact_name_match","exact","163418","Strombomonas","Deflandre, 1930","accepted","","180","Genus","163418","Strombomonas","Deflandre, 1930","Protozoa","Euglenozoa","Euglenophyceae","Euglenales","Euglenaceae","Strombomonas","","","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_039.json"
"ds02_taxamatch_name","Strombomonas asymmetrica","exact_name_match","exact","615869","Strombomonas asymmetrica","(Y.V.Roll) T.G.Popova, 1966","accepted","","220","Species","615869","Strombomonas asymmetrica","(Y.V.Roll) T.G.Popova, 1966","Protozoa","Euglenozoa","Euglenophyceae","Euglenales","Euglenaceae","Strombomonas","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Strombomonas ettli","taxamatch_fuzzy_candidate_requires_review","phonetic","1360351","Strombomonas ettlii","Middelhoek, 1962","uncertain","uncertain taxonomic status subjected to verification","220","Species","","","","Protozoa","Euglenozoa","Euglenophyceae","Euglenales","Euglenaceae","Strombomonas","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Strombomonas verrucosa","exact_name_match","exact","163421","Strombomonas verrucosa","(E.Daday) Deflandre, 1930","accepted","","220","Species","163421","Strombomonas verrucosa","(E.Daday) Deflandre, 1930","Protozoa","Euglenozoa","Euglenophyceae","Euglenales","Euglenaceae","Strombomonas","0","","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Subsilicea fragilarioides","exact_name_match","exact","345526","Subsilicea fragilarioides","von Stosch & Reimann, 1970","unassessed","","220","Species","345526","Subsilicea fragilarioides","von Stosch & Reimann, 1970","Chromista","Heterokontophyta","Bacillariophyceae","Hemiaulales","Bellerocheaceae","Subsilicea","1","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella","exact_name_match","exact","149084","Surirella","P.J.F. Turpin, 1828","accepted","","180","Genus","149084","Surirella","P.J.F. Turpin, 1828","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","1","1","1","1","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella amphioxys","exact_name_match","exact","966504","Surirella amphioxys","sensu Boyer, 1916","unassessed","","220","Species","966504","Surirella amphioxys","sensu Boyer, 1916","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella amphioxys","exact_name_match","exact","609980","Surirella amphioxys","W.Smith, 1856","unassessed","","220","Species","1380639","Iconella amphioxys","(W.Smith) D.Kapustin & O.Kryvosheia in Kryosheia & Kapustin, 2019","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella angusta","exact_name_match","exact","176002","Surirella angusta","Kützing, 1844","accepted","","220","Species","176002","Surirella angusta","Kützing, 1844","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","1","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella angusta","exact_name_match","exact","965372","Surirella angusta","(sensu ?) Schmidt in Schmidt et al., 1875","unassessed","","220","Species","965372","Surirella angusta","(sensu ?) Schmidt in Schmidt et al., 1875","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella angusta","exact_name_match","exact","965373","Surirella angusta","sensu Schmidt in Schmidt et al., 1875","unassessed","","220","Species","965373","Surirella angusta","sensu Schmidt in Schmidt et al., 1875","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella bifrons","exact_name_match","exact","176003","Surirella bifrons","Ehrenberg","accepted","","220","Species","176003","Surirella bifrons","Ehrenberg","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella bifrons","exact_name_match","exact","965377","Surirella bifrons","Jenner, 1845","unassessed","","220","Species","965377","Surirella bifrons","Jenner, 1845","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella birostrata","exact_name_match","exact","610771","Surirella birostrata","Hustedt, 1912","unassessed","","220","Species","610771","Surirella birostrata","Hustedt, 1912","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella birostrata","exact_name_match","exact","965378","Surirella birostrata","Mayer, 1916 (1917)","unassessed","","220","Species","965378","Surirella birostrata","Mayer, 1916 (1917)","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella brebissonii","exact_name_match","exact","176039","Surirella brebissonii","Krammer & Lange-Bertalot, 1987","unassessed","","220","Species","176039","Surirella brebissonii","Krammer & Lange-Bertalot, 1987","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella brebissonii var. brebissonii","no_match","","","","","","","","","","","","","","","","","","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella brebissonii var. kuetzingii","exact_name_match","exact","671502","Surirella brebissonii var. kuetzingii","Krammer & Lange-Bertalot, 1987","unassessed","","240","Variety","671502","Surirella brebissonii var. kuetzingii","Krammer & Lange-Bertalot, 1987","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella brightwellii","exact_name_match","exact","176053","Surirella brightwellii","W.Smith, 1853","unassessed","","220","Species","176053","Surirella brightwellii","W.Smith, 1853","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella capronii","exact_name_match","exact","176063","Surirella capronii","Brébisson & Kitton in Kitton, 1869","accepted","","220","Species","176063","Surirella capronii","Brébisson & Kitton in Kitton, 1869","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella crumena","exact_name_match","exact","149085","Surirella crumena","Brébisson ex Kützing, 1849","unassessed","","220","Species","149085","Surirella crumena","Brébisson ex Kützing, 1849","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella crumena","exact_name_match","exact","965392","Surirella crumena","sensu Wolle, 1890","unassessed","","220","Species","965392","Surirella crumena","sensu Wolle, 1890","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella helvetica","exact_name_match","exact","700442","Surirella helvetica","Brun, 1880","unaccepted","synonym","220","Species","701896","Surirella helvetica var. helvetica","Brun, 1880","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella lacrimula","exact_name_match","exact","837133","Surirella lacrimula","J.D.English, 2012","accepted","","220","Species","837133","Surirella lacrimula","J.D.English, 2012","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella linearis","exact_name_match","exact","176076","Surirella linearis","W.Smith, 1853","unassessed","","220","Species","176076","Surirella linearis","W.Smith, 1853","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella minuta","exact_name_match","exact","176078","Surirella minuta","Brébisson, 1849","accepted","","220","Species","176078","Surirella minuta","Brébisson, 1849","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella minuta","exact_name_match","exact","965431","Surirella minuta","Van Heurck, 1881","unassessed","","220","Species","965431","Surirella minuta","Van Heurck, 1881","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella neglecta","exact_name_match","exact","839302","Surirella neglecta","E.Reichardt, 2012","accepted","","220","Species","839302","Surirella neglecta","E.Reichardt, 2012","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella ovalis","exact_name_match","exact","149087","Surirella ovalis","Brébisson, 1838","accepted","","220","Species","149087","Surirella ovalis","Brébisson, 1838","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella ovalis","exact_name_match","exact","958959","Surirella ovalis","sensu Meneghini in litt.","unassessed","","220","Species","958959","Surirella ovalis","sensu Meneghini in litt.","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella ovalis","exact_name_match","exact","965439","Surirella ovalis","sensu Wolle, 1890","unassessed","","220","Species","965439","Surirella ovalis","sensu Wolle, 1890","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella ovalis","exact_name_match","exact","965440","Surirella ovalis","Østrup, 1897","unassessed","","220","Species","965440","Surirella ovalis","Østrup, 1897","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella splendida","exact_name_match","exact","176196","Surirella splendida","(Ehrenberg) Kützing, 1844","unassessed","","220","Species","611708","Navicula bifrons","Ehrenberg, 1833","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella subsalsa","exact_name_match","exact","611897","Surirella subsalsa","W.Smith, 1853","accepted","","220","Species","611897","Surirella subsalsa","W.Smith, 1853","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella suecica","exact_name_match","exact","610789","Surirella suecica","Grunow","accepted","","220","Species","610789","Surirella suecica","Grunow","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella tenera","exact_name_match","exact","176202","Surirella tenera","W.Gregory, 1856","accepted","","220","Species","176202","Surirella tenera","W.Gregory, 1856","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella tenera","exact_name_match","exact","965463","Surirella tenera","sensu Tempère & Peragallo, 1911","unassessed","","220","Species","965463","Surirella tenera","sensu Tempère & Peragallo, 1911","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella terricola","exact_name_match","exact","613878","Surirella terricola","Lange-Bertalot & E.Alles, 1996","unassessed","","220","Species","613878","Surirella terricola","Lange-Bertalot & E.Alles, 1996","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella turgida","exact_name_match","exact","176207","Surirella turgida","W.Smith, 1853","unassessed","","220","Species","176207","Surirella turgida","W.Smith, 1853","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirella visurgis","exact_name_match","exact","610793","Surirella visurgis","Hustedt, 1957","unassessed","","220","Species","610793","Surirella visurgis","Hustedt, 1957","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Surirellaceae","exact_name_match","exact","149006","Surirellaceae","Kützing, 1844","accepted","","140","Family","149006","Surirellaceae","Kützing, 1844","Chromista","Heterokontophyta","Bacillariophyceae","Surirellales","Surirellaceae","","1","1","1","1","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Synechococcaceae","exact_name_match","exact","160570","Synechococcaceae","J.Komárek & Anagnostidis, 1995","accepted","","140","Family","160570","Synechococcaceae","J.Komárek & Anagnostidis, 1995","Bacteria","Cyanobacteria","Cyanophyceae","Synechococcales","Synechococcaceae","","1","1","1","1","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Synechococcus","exact_name_match","exact","160572","Synechococcus","Nägeli, 1849","accepted","","180","Genus","160572","Synechococcus","Nägeli, 1849","Bacteria","Cyanobacteria","Cyanophyceae","Synechococcales","Synechococcaceae","Synechococcus","1","1","1","1","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Synechococcus capitatus","exact_name_match","exact","613887","Synechococcus capitatus","A.E.Bailey-Watts & Komárek, 1991","accepted","","220","Species","613887","Synechococcus capitatus","A.E.Bailey-Watts & Komárek, 1991","Bacteria","Cyanobacteria","Cyanophyceae","Synechococcales","Synechococcaceae","Synechococcus","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
"ds02_taxamatch_name","Synechococcus nidulans","exact_name_match","exact","614828","Synechococcus nidulans","(Pringsheim) Komárek, 1970","accepted","","220","Species","614828","Synechococcus nidulans","(Pringsheim) Komárek, 1970","Bacteria","Cyanobacteria","Cyanophyceae","Synechococcales","Synechococcaceae","Synechococcus","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_040.json"
