"ds_id","monitoring_network","independence_unit","duplicate_family","subregion_id","method_epoch","year","period_start","period_end","analysis_window","reference_tier","stage3_role","role_reason","stage5_compatibility_still_required","phy_c_inspected"
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-01","2015-12-31","daily","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-01","2015-12-31","3_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-01","2015-12-31","7_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-01","2015-12-31","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-01","2016-12-30","daily","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-01","2016-12-30","3_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-01","2016-12-30","7_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-01","2016-12-30","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2017,"2017-01-01","2017-12-22","daily","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2017,"2017-01-01","2017-12-22","3_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2017,"2017-01-01","2017-12-22","7_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2017,"2017-01-01","2017-12-22","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2018,"2018-01-06","2018-12-31","daily","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2018,"2018-01-06","2018-12-31","3_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2018,"2018-01-06","2018-12-31","7_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2018,"2018-01-06","2018-12-31","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2019,"2019-01-01","2019-12-25","daily","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2019,"2019-01-01","2019-12-25","3_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2019,"2019-01-01","2019-12-25","7_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2019,"2019-01-01","2019-12-25","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2020,"2020-01-09","2020-12-23","daily","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2020,"2020-01-09","2020-12-23","3_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2020,"2020-01-09","2020-12-23","7_day","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","outside_or_invalid","unknown_not_harmonized",2020,"2020-01-09","2020-12-23","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1946,"1946-03-30","1946-09-22","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1946,"1946-03-30","1946-09-22","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1946,"1946-03-30","1946-09-22","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1946,"1946-03-30","1946-09-22","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1947,"1947-01-26","1947-12-13","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1947,"1947-01-26","1947-12-13","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1947,"1947-01-26","1947-12-13","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1947,"1947-01-26","1947-12-13","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1948,"1948-01-18","1948-12-19","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1948,"1948-01-18","1948-12-19","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1948,"1948-01-18","1948-12-19","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1948,"1948-01-18","1948-12-19","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1949,"1949-01-03","1949-12-18","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1949,"1949-01-03","1949-12-18","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1949,"1949-01-03","1949-12-18","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1949,"1949-01-03","1949-12-18","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1950,"1950-01-08","1950-12-10","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1950,"1950-01-08","1950-12-10","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1950,"1950-01-08","1950-12-10","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1950,"1950-01-08","1950-12-10","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1951,"1951-01-07","1951-12-15","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1951,"1951-01-07","1951-12-15","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1951,"1951-01-07","1951-12-15","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1951,"1951-01-07","1951-12-15","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1952,"1952-01-06","1952-12-13","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1952,"1952-01-06","1952-12-13","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1952,"1952-01-06","1952-12-13","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1952,"1952-01-06","1952-12-13","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1953,"1953-01-18","1953-12-20","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1953,"1953-01-18","1953-12-20","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1953,"1953-01-18","1953-12-20","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1953,"1953-01-18","1953-12-20","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1954,"1954-01-17","1954-11-21","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1954,"1954-01-17","1954-11-21","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1954,"1954-01-17","1954-11-21","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1954,"1954-01-17","1954-11-21","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1955,"1955-01-09","1955-12-26","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1955,"1955-01-09","1955-12-26","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1955,"1955-01-09","1955-12-26","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1955,"1955-01-09","1955-12-26","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1956,"1956-01-08","1956-12-22","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1956,"1956-01-08","1956-12-22","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1956,"1956-01-08","1956-12-22","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1956,"1956-01-08","1956-12-22","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1957,"1957-01-27","1957-12-15","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1957,"1957-01-27","1957-12-15","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1957,"1957-01-27","1957-12-15","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1957,"1957-01-27","1957-12-15","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1958,"1958-01-12","1958-12-07","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1958,"1958-01-12","1958-12-07","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1958,"1958-01-12","1958-12-07","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1958,"1958-01-12","1958-12-07","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1959,"1959-01-18","1959-11-08","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1959,"1959-01-18","1959-11-08","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1959,"1959-01-18","1959-11-08","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1959,"1959-01-18","1959-11-08","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1960,"1960-01-10","1960-12-25","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1960,"1960-01-10","1960-12-25","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1960,"1960-01-10","1960-12-25","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1960,"1960-01-10","1960-12-25","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1961,"1961-01-08","1961-12-17","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1961,"1961-01-08","1961-12-17","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1961,"1961-01-08","1961-12-17","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1961,"1961-01-08","1961-12-17","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1962,"1962-01-20","1962-12-23","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1962,"1962-01-20","1962-12-23","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1962,"1962-01-20","1962-12-23","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1962,"1962-01-20","1962-12-23","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1963,"1963-01-13","1963-11-16","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1963,"1963-01-13","1963-11-16","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1963,"1963-01-13","1963-11-16","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1963,"1963-01-13","1963-11-16","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1964,"1964-01-11","1964-12-13","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1964,"1964-01-11","1964-12-13","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1964,"1964-01-11","1964-12-13","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1964,"1964-01-11","1964-12-13","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1965,"1965-01-09","1965-12-11","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1965,"1965-01-09","1965-12-11","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1965,"1965-01-09","1965-12-11","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1965,"1965-01-09","1965-12-11","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1966,"1966-01-08","1966-12-10","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1966,"1966-01-08","1966-12-10","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1966,"1966-01-08","1966-12-10","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1966,"1966-01-08","1966-12-10","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1967,"1967-01-21","1967-12-25","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1967,"1967-01-21","1967-12-25","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1967,"1967-01-21","1967-12-25","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1967,"1967-01-21","1967-12-25","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1968,"1968-01-14","1968-12-15","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1968,"1968-01-14","1968-12-15","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1968,"1968-01-14","1968-12-15","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1968,"1968-01-14","1968-12-15","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1969,"1969-01-26","1969-12-07","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1969,"1969-01-26","1969-12-07","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1969,"1969-01-26","1969-12-07","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1969,"1969-01-26","1969-12-07","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1970,"1970-01-31","1970-12-14","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1970,"1970-01-31","1970-12-14","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1970,"1970-01-31","1970-12-14","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1970,"1970-01-31","1970-12-14","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1971,"1971-01-10","1971-12-19","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1971,"1971-01-10","1971-12-19","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1971,"1971-01-10","1971-12-19","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1971,"1971-01-10","1971-12-19","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1972,"1972-01-22","1972-12-14","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1972,"1972-01-22","1972-12-14","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1972,"1972-01-22","1972-12-14","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1972,"1972-01-22","1972-12-14","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1973,"1973-01-11","1973-10-14","daily","D","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1973,"1973-01-11","1973-10-14","3_day","D","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1973,"1973-01-11","1973-10-14","7_day","D","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS12","CPR_SURVEY","CPR_SURVEY","DS12","skagerrak_kattegat","unknown_not_harmonized",1973,"1973-01-11","1973-10-14","cadence_matched","D","secondary","recurrence_secondary_only",FALSE,FALSE
