"file_name","raw_relative_path","source_rows","valid_coordinate_rows","valid_time_rows","chlorophyll_present_rows","qc_eligible_chlorophyll_rows","usable_secondary_rows","core_usable_rows","external_transfer_usable_rows","outside_domain_usable_rows","invalid_coordinate_usable_rows","first_datetime_utc","last_datetime_utc"
"HZG-Ferrybox_Harw-CuxNR50.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR50.nc",7585,7585,7585,7585,7585,7585,7585,0,0,0,"2004-01-10T16:22:15Z","2004-01-11T14:40:33Z"
"HZG-Ferrybox_Cux-HarwNR52.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR52.nc",6010,6010,6010,6010,6010,6010,6010,0,0,0,"2004-01-14T20:32:15Z","2004-01-15T14:22:06Z"
"HZG-Ferrybox_Harw-CuxNR53.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR53.nc",5828,5828,5828,5828,5828,5828,5828,0,0,0,"2004-01-15T16:49:04Z","2004-01-16T10:09:04Z"
"HZG-Ferrybox_Cux-HarwNR54.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR54.nc",6752,6752,6752,6752,6752,6752,6752,0,0,0,"2004-01-16T16:23:33Z","2004-01-17T12:31:15Z"
"HZG-Ferrybox_Harw-CuxNR55.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR55.nc",6218,6218,6218,6218,6218,6218,6218,0,0,0,"2004-01-17T16:55:25Z","2004-01-18T11:31:34Z"
"HZG-Ferrybox_Cux-HarwNR7578.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7578.nc",5990,5990,5990,5990,5990,5990,5990,0,0,0,"2004-01-19T16:30:25Z","2004-01-20T10:10:33Z"
"HZG-Ferrybox_Harw-CuxNR56.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR56.nc",5950,5950,5950,5950,5950,5950,5950,0,0,0,"2004-01-20T16:28:14Z","2004-01-21T10:06:04Z"
"HZG-Ferrybox_Cux-HarwNR57.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR57.nc",6001,6001,6001,6001,6001,6001,6001,0,0,0,"2004-01-21T16:34:15Z","2004-01-22T10:14:50Z"
"HZG-Ferrybox_Harw-CuxNR58.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR58.nc",5874,5874,5874,5874,5874,5874,5874,0,0,0,"2004-01-22T16:24:54Z","2004-01-23T10:06:56Z"
"HZG-Ferrybox_Cux-HarwNR59.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR59.nc",5889,5889,5889,5889,5889,5889,5889,0,0,0,"2004-01-26T17:00:54Z","2004-01-27T10:27:15Z"
"HZG-Ferrybox_Harw-CuxNR60.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR60.nc",6063,6063,6063,6063,6063,6063,6063,0,0,0,"2004-01-27T16:19:56Z","2004-01-28T10:07:24Z"
"HZG-Ferrybox_Cux-HarwNR61.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR61.nc",6430,6430,6430,6430,6430,6430,6430,0,0,0,"2004-01-28T16:54:04Z","2004-01-29T11:43:23Z"
"HZG-Ferrybox_Harw-CuxNR62.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR62.nc",6089,6089,6089,6089,6089,6089,6089,0,0,0,"2004-01-29T16:29:15Z","2004-01-30T10:07:55Z"
"HZG-Ferrybox_Cux-HarwNR63.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR63.nc",6128,6128,6128,6128,6128,6128,6128,0,0,0,"2004-02-04T16:15:53Z","2004-02-05T10:29:15Z"
"HZG-Ferrybox_Harw-CuxNR64.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR64.nc",5958,5958,5958,5958,5958,5958,5958,0,0,0,"2004-02-05T16:22:43Z","2004-02-06T10:05:24Z"
"HZG-Ferrybox_Cux-HarwNR67.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR67.nc",6114,6114,6114,6114,6114,6114,6114,0,0,0,"2004-02-09T16:23:55Z","2004-02-10T10:53:25Z"
"HZG-Ferrybox_Cux-HarwNR68.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR68.nc",5714,5714,5714,5714,5714,5714,5714,0,0,0,"2004-02-11T16:24:34Z","2004-02-12T09:28:25Z"
"HZG-Ferrybox_Cux-HarwNR69.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR69.nc",1006,1006,1006,0,0,0,0,0,0,0,"2004-02-16T16:35:44Z","2004-02-16T20:11:25Z"
"HZG-Ferrybox_Cux-HarwNR70.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR70.nc",4530,4530,4530,4530,4530,4530,4530,0,0,0,"2004-02-16T20:38:53Z","2004-02-17T10:09:35Z"
"HZG-Ferrybox_Harw-CuxNR71.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR71.nc",5827,5827,5827,5827,5827,5827,5827,0,0,0,"2004-02-17T16:44:25Z","2004-02-18T10:05:44Z"
"HZG-Ferrybox_Cux-HarwNR72.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR72.nc",5801,5801,5801,0,0,0,0,0,0,0,"2004-02-18T16:46:56Z","2004-02-19T10:07:15Z"
"HZG-Ferrybox_Harw-CuxNR73.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR73.nc",6090,6090,6090,6090,6090,6090,6090,0,0,0,"2004-02-19T16:47:35Z","2004-02-20T11:01:04Z"
"HZG-Ferrybox_Cux-HarwNR74.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR74.nc",5890,5890,5890,5890,5890,5890,5890,0,0,0,"2004-02-20T16:32:05Z","2004-02-21T10:01:25Z"
"HZG-Ferrybox_Harw-CuxNR75.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR75.nc",6031,6031,6031,6031,6031,6031,6031,0,0,0,"2004-02-21T16:31:26Z","2004-02-22T10:22:35Z"
"HZG-Ferrybox_Cux-HarwNR76.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR76.nc",5789,5789,5789,5789,5789,5789,5789,0,0,0,"2004-02-23T16:50:35Z","2004-02-24T10:12:05Z"
"HZG-Ferrybox_Harw-CuxNR77.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR77.nc",6062,6062,6062,6061,6061,6061,6061,0,0,0,"2004-02-24T16:31:15Z","2004-02-25T10:31:15Z"
"HZG-Ferrybox_Cux-HarwNR78.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR78.nc",6281,6281,6281,6281,6281,6281,6281,0,0,0,"2004-02-25T16:43:25Z","2004-02-26T11:19:04Z"
"HZG-Ferrybox_Harw-CuxNR79.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR79.nc",5920,5920,5920,5920,5920,5920,5920,0,0,0,"2004-02-26T16:32:35Z","2004-02-27T10:04:54Z"
"HZG-Ferrybox_Harw-CuxNR80.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR80.nc",5878,5878,5878,5878,5878,5878,5878,0,0,0,"2004-02-28T16:38:23Z","2004-02-29T10:08:14Z"
"HZG-Ferrybox_Cux-HarwNR7598.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7598.nc",5301,5301,5301,5301,5250,5250,5250,0,0,0,"2004-03-01T16:58:34Z","2004-03-02T10:12:24Z"
"HZG-Ferrybox_Cux-HarwNR81.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR81.nc",4811,4811,4811,4811,4811,4811,4811,0,0,0,"2004-03-03T19:54:15Z","2004-03-04T10:10:14Z"
"HZG-Ferrybox_Harw-CuxNR82.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR82.nc",5859,5859,5859,5859,5859,5859,5859,0,0,0,"2004-03-04T16:55:25Z","2004-03-05T10:15:25Z"
"HZG-Ferrybox_Cux-HarwNR87.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR87.nc",2666,2666,2666,2666,2666,2666,2666,0,0,0,"2004-03-14T16:35:14Z","2004-03-15T00:34:34Z"
"HZG-Ferrybox_Harw-CuxNR88.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR88.nc",6031,6031,6031,6031,6031,6031,6031,0,0,0,"2004-03-15T16:25:35Z","2004-03-16T09:55:35Z"
"HZG-Ferrybox_Harw-CuxNR89.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR89.nc",5929,5929,5929,5929,5929,5929,5929,0,0,0,"2004-03-17T16:30:25Z","2004-03-18T09:56:05Z"
"HZG-Ferrybox_Cux-HarwNR90.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR90.nc",5896,5896,5896,5896,5896,5896,5896,0,0,0,"2004-03-18T16:43:55Z","2004-03-19T10:08:14Z"
"HZG-Ferrybox_Harw-CuxNR91.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR91.nc",5965,5965,5965,5965,5965,5965,5965,0,0,0,"2004-03-19T16:32:55Z","2004-03-20T10:07:35Z"
"HZG-Ferrybox_Harw-CuxNR92.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR92.nc",5479,5479,5479,5479,5479,5479,5479,0,0,0,"2004-03-23T16:33:56Z","2004-03-24T10:05:55Z"
"HZG-Ferrybox_Harw-CuxNR93.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR93.nc",5959,5959,5959,5959,5959,5959,5959,0,0,0,"2004-03-25T16:42:15Z","2004-03-26T10:25:16Z"
"HZG-Ferrybox_Cux-HarwNR94.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR94.nc",5739,5739,5739,5739,5739,5739,5739,0,0,0,"2004-03-26T17:01:04Z","2004-03-27T10:02:43Z"
"HZG-Ferrybox_Harw-CuxNR95.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR95.nc",5827,5827,5827,5827,5827,5827,5827,0,0,0,"2004-03-27T16:26:45Z","2004-03-28T09:31:43Z"
"HZG-Ferrybox_Cux-HarwNR96.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR96.nc",6075,6075,6075,6075,6075,6075,6075,0,0,0,"2004-04-01T15:29:54Z","2004-04-02T09:25:55Z"
"HZG-Ferrybox_Harw-CuxNR97.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR97.nc",5607,5607,5607,5607,5607,5607,5607,0,0,0,"2004-04-02T16:05:35Z","2004-04-03T08:41:15Z"
"HZG-Ferrybox_Cux-HarwNR98.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR98.nc",5995,5995,5995,5995,5995,5995,5995,0,0,0,"2004-04-03T15:15:16Z","2004-04-04T09:05:14Z"
"HZG-Ferrybox_Harw-CuxNR99.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR99.nc",5949,5949,5949,5948,5948,5948,5948,0,0,0,"2004-04-04T15:28:04Z","2004-04-05T08:57:24Z"
"HZG-Ferrybox_Harw-CuxNR100.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR100.nc",5981,5981,5981,5981,5981,5981,5981,0,0,0,"2004-04-06T15:23:06Z","2004-04-07T09:00:16Z"
"HZG-Ferrybox_Cux-HarwNR101.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR101.nc",5968,5968,5968,5968,5968,5968,5968,0,0,0,"2004-04-07T15:20:44Z","2004-04-08T09:07:34Z"
"HZG-Ferrybox_Harw-CuxNR102.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR102.nc",5975,5975,5975,5975,5975,5975,5975,0,0,0,"2004-04-08T15:27:35Z","2004-04-09T09:09:13Z"
"HZG-Ferrybox_Cux-HarwNR103.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR103.nc",5976,5976,5976,5976,5976,5976,5976,0,0,0,"2004-04-09T15:20:55Z","2004-04-10T09:06:15Z"
"HZG-Ferrybox_Harw-CuxNR104.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR104.nc",2120,2120,2120,2120,2120,2120,2120,0,0,0,"2004-04-10T15:30:36Z","2004-04-10T21:52:25Z"
"HZG-Ferrybox_Harw-CuxNR105.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR105.nc",6067,6067,6067,6067,6067,6067,6067,0,0,0,"2004-04-12T15:24:46Z","2004-04-13T09:07:05Z"
"HZG-Ferrybox_Cux-HarwNR106.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR106.nc",5998,5998,5998,5998,5998,5998,5998,0,0,0,"2004-04-13T15:34:24Z","2004-04-14T09:09:05Z"
"HZG-Ferrybox_Cux-HarwNR107.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR107.nc",5751,5751,5751,5749,5749,5749,5749,0,0,0,"2004-04-15T15:44:35Z","2004-04-16T09:05:25Z"
"HZG-Ferrybox_Harw-CuxNR108.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR108.nc",5982,5982,5982,5982,5982,5982,5982,0,0,0,"2004-04-16T15:32:55Z","2004-04-17T09:06:24Z"
"HZG-Ferrybox_Harw-CuxNR109.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR109.nc",5909,5909,5909,5909,5909,5909,5909,0,0,0,"2004-04-18T15:31:25Z","2004-04-19T09:00:44Z"
"HZG-Ferrybox_Cux-HarwNR110.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR110.nc",5842,5842,5842,5842,5842,5842,5842,0,0,0,"2004-04-21T15:39:45Z","2004-04-22T09:03:36Z"
"HZG-Ferrybox_Cux-HarwNR111.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR111.nc",5968,5968,5968,5968,5968,5968,5968,0,0,0,"2004-04-23T15:25:25Z","2004-04-24T09:04:54Z"
"HZG-Ferrybox_Harw-CuxNR112.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR112.nc",6010,6010,6010,6010,6010,6010,6010,0,0,0,"2004-04-24T15:26:45Z","2004-04-25T08:57:35Z"
"HZG-Ferrybox_Cux-HarwNR113.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR113.nc",6005,6005,6005,6005,6005,6005,6005,0,0,0,"2004-04-25T15:22:44Z","2004-04-26T09:03:03Z"
"HZG-Ferrybox_Harw-CuxNR114.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR114.nc",6116,6116,6116,6116,6116,6116,6116,0,0,0,"2004-04-26T15:30:44Z","2004-04-27T09:18:44Z"
"HZG-Ferrybox_Cux-HarwNR116.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR116.nc",5970,5970,5970,5970,5970,5970,5970,0,0,0,"2004-04-29T15:37:34Z","2004-04-30T09:00:55Z"
"HZG-Ferrybox_Harw-CuxNR7918.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7918.nc",5861,5861,5861,5861,5805,5805,5805,0,0,0,"2004-04-30T15:34:25Z","2004-05-01T09:07:24Z"
"HZG-Ferrybox_Cux-HarwNR117.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR117.nc",6061,6061,6061,6061,6061,6061,6061,0,0,0,"2004-05-01T15:24:09Z","2004-05-02T09:01:15Z"
"HZG-Ferrybox_Harw-CuxNR137.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR137.nc",5864,5864,5864,5864,5864,5864,5864,0,0,0,"2004-05-02T15:43:03Z","2004-05-03T09:00:25Z"
"HZG-Ferrybox_Cux-HarwNR157.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR157.nc",6167,6167,6167,6167,6167,6167,6167,0,0,0,"2004-05-05T15:25:55Z","2004-05-06T09:21:14Z"
"HZG-Ferrybox_Harw-CuxNR177.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR177.nc",6019,6019,6019,6019,6019,6019,6019,0,0,0,"2004-05-06T15:32:06Z","2004-05-07T09:09:35Z"
"HZG-Ferrybox_Cux-HarwNR197.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR197.nc",4590,4590,4590,4590,4590,4590,4590,0,0,0,"2004-05-07T19:34:35Z","2004-05-08T09:06:26Z"
"HZG-Ferrybox_Harw-CuxNR217.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR217.nc",6154,6154,6154,6154,6154,6154,6154,0,0,0,"2004-05-08T15:21:14Z","2004-05-09T09:10:35Z"
"HZG-Ferrybox_Cux-HarwNR237.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR237.nc",6121,6121,6121,6121,6121,6121,6121,0,0,0,"2004-05-09T15:20:55Z","2004-05-10T09:07:24Z"
"HZG-Ferrybox_Harw-CuxNR257.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR257.nc",6150,6150,6150,6150,6150,6150,6150,0,0,0,"2004-05-10T15:20:55Z","2004-05-11T09:11:05Z"
"HZG-Ferrybox_Cux-HarwNR277.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR277.nc",6108,6108,6108,6108,6108,6108,6108,0,0,0,"2004-05-11T15:22:05Z","2004-05-12T09:08:34Z"
"HZG-Ferrybox_Cux-HarwNR297.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR297.nc",6126,6126,6126,6126,6126,6126,6126,0,0,0,"2004-05-13T15:22:15Z","2004-05-14T09:12:25Z"
"HZG-Ferrybox_Harw-CuxNR317.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR317.nc",847,847,847,847,847,847,847,0,0,0,"2004-05-15T06:33:35Z","2004-05-15T08:57:55Z"
"HZG-Ferrybox_Cux-HarwNR337.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR337.nc",6065,6065,6065,6065,6065,6065,6065,0,0,0,"2004-05-15T15:18:04Z","2004-05-16T09:09:44Z"
"HZG-Ferrybox_Harw-CuxNR357.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR357.nc",5445,5445,5445,5445,5445,5445,5445,0,0,0,"2004-05-16T17:12:13Z","2004-05-17T08:56:15Z"
"HZG-Ferrybox_Cux-HarwNR377.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR377.nc",5885,5885,5885,5885,5885,5885,5885,0,0,0,"2004-05-19T15:43:25Z","2004-05-20T09:23:36Z"
"HZG-Ferrybox_Cux-HarwNR397.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR397.nc",6028,6028,6028,6028,6028,6028,6028,0,0,0,"2004-05-27T15:33:45Z","2004-05-28T09:07:44Z"
"HZG-Ferrybox_Harw-CuxNR417.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR417.nc",5930,5930,5930,5930,5930,5930,5930,0,0,0,"2004-05-28T15:47:55Z","2004-05-29T09:04:15Z"
"HZG-Ferrybox_Cux-HarwNR437.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR437.nc",5968,5968,5968,5968,5968,5968,5968,0,0,0,"2004-05-29T15:26:15Z","2004-05-30T09:01:45Z"
"HZG-Ferrybox_Harw-CuxNR457.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR457.nc",5821,5821,5821,5821,5821,5821,5821,0,0,0,"2004-05-30T15:49:15Z","2004-05-31T08:57:35Z"
"HZG-Ferrybox_Cux-HarwNR477.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR477.nc",5963,5963,5963,5963,5963,5963,5963,0,0,0,"2004-05-31T15:29:24Z","2004-06-01T09:03:34Z"
"HZG-Ferrybox_Harw-CuxNR497.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR497.nc",6023,6023,6023,6023,6023,6023,6023,0,0,0,"2004-06-01T15:24:04Z","2004-06-02T08:55:35Z"
"HZG-Ferrybox_Cux-HarwNR517.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR517.nc",6055,6055,6055,6055,6055,6055,6055,0,0,0,"2004-06-02T15:25:44Z","2004-06-03T09:09:55Z"
"HZG-Ferrybox_Harw-CuxNR537.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR537.nc",6035,6035,6035,6035,6035,6035,6035,0,0,0,"2004-06-03T15:26:15Z","2004-06-04T09:10:35Z"
"HZG-Ferrybox_Cux-HarwNR557.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR557.nc",6032,6032,6032,6032,6032,6032,6032,0,0,0,"2004-06-04T15:41:05Z","2004-06-05T09:09:44Z"
"HZG-Ferrybox_Harw-CuxNR577.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR577.nc",6006,6006,6006,6006,6006,6006,6006,0,0,0,"2004-06-05T15:32:56Z","2004-06-06T09:03:34Z"
"HZG-Ferrybox_Cux-HarwNR597.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR597.nc",6012,6012,6012,6012,6012,6012,6012,0,0,0,"2004-06-06T15:18:14Z","2004-06-07T09:10:46Z"
"HZG-Ferrybox_Harw-CuxNR617.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR617.nc",6105,6105,6105,6105,6105,6105,6105,0,0,0,"2004-06-07T15:24:46Z","2004-06-08T09:09:55Z"
"HZG-Ferrybox_Cux-HarwNR637.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR637.nc",6057,6057,6057,6057,6057,6057,6057,0,0,0,"2004-06-08T15:31:04Z","2004-06-09T09:07:55Z"
"HZG-Ferrybox_Harw-CuxNR657.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR657.nc",5964,5964,5964,5964,5964,5964,5964,0,0,0,"2004-06-09T15:46:56Z","2004-06-10T09:07:05Z"
"HZG-Ferrybox_Cux-HarwNR677.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR677.nc",6013,6013,6013,6013,6013,6013,6013,0,0,0,"2004-06-10T15:30:25Z","2004-06-11T09:06:15Z"
"HZG-Ferrybox_Harw-CuxNR697.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR697.nc",5997,5997,5997,5997,5997,5997,5997,0,0,0,"2004-06-11T15:31:04Z","2004-06-12T08:59:35Z"
"HZG-Ferrybox_Cux-HarwNR717.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR717.nc",6338,6338,6338,6338,6338,6338,6338,0,0,0,"2004-06-12T15:30:03Z","2004-06-13T09:06:15Z"
