"crosswalk_version","accepted_aphia_id","authority_species","authority_genus","authority_class","authority_division","authority_trophy","authority_size_class","lifeform_primary","lifeform_secondary","autotrophy_status","autotrophy_uncertainty","colony_state","phaeocystis_state","assignment_rule","crosswalk_state"
"PEG_BVOL2026_stage5_v1",146565,"Chroococcus","Chroococcus","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146565,"Chroococcus","Chroococcus","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146565,"Chroococcus","Chroococcus","Cyanophyceae","CYANOBACTERIA","AU",4,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146565,"Chroococcus","Chroococcus","Cyanophyceae","CYANOBACTERIA","AU",5,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146565,"Chroococcus","Chroococcus","Cyanophyceae","CYANOBACTERIA","AU",6,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146565,"Chroococcus","Chroococcus","Cyanophyceae","CYANOBACTERIA","AU",7,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",4,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",5,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",6,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",7,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",8,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",9,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",10,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",11,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",12,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",13,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",14,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",15,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",16,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",17,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",18,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",19,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",,"Chroococcales","Chroococcales","Cyanophyceae","CYANOBACTERIA","AU",20,"other_autotrophic_phytoplankton","","autotroph",FALSE,"provider_comment_mentions_colony","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160569,"Coelomoron pusillum","Coelomoron","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160569,"Coelomoron pusillum","Coelomoron","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160569,"Coelomoron pusillum","Coelomoron","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160568,"Coelomoron","Coelomoron","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160568,"Coelomoron","Coelomoron","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160568,"Coelomoron","Coelomoron","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146575,"Coelosphaerium dubium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146575,"Coelosphaerium dubium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146575,"Coelosphaerium dubium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146575,"Coelosphaerium dubium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",4,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146575,"Coelosphaerium dubium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",5,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177100,"Coelosphaerium kuetzingianum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177100,"Coelosphaerium kuetzingianum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177100,"Coelosphaerium kuetzingianum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177100,"Coelosphaerium kuetzingianum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",4,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177100,"Coelosphaerium kuetzingianum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",5,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146619,"Coelosphaerium minutissimum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146619,"Coelosphaerium minutissimum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146619,"Coelosphaerium minutissimum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146619,"Coelosphaerium minutissimum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",4,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146619,"Coelosphaerium minutissimum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",5,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177103,"Coelosphaerium subarcticum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177103,"Coelosphaerium subarcticum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177103,"Coelosphaerium subarcticum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177103,"Coelosphaerium subarcticum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",4,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177103,"Coelosphaerium subarcticum","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",5,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",4,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",5,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",6,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",7,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",8,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",9,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",146573,"Coelosphaerium","Coelosphaerium","Cyanophyceae","CYANOBACTERIA","AU",10,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177122,"Cyanonephron styloides","Cyanonephron","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177122,"Cyanonephron styloides","Cyanonephron","Cyanophyceae","CYANOBACTERIA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177122,"Cyanonephron styloides","Cyanonephron","Cyanophyceae","CYANOBACTERIA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177122,"Cyanonephron styloides","Cyanonephron","Cyanophyceae","CYANOBACTERIA","AU",4,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177122,"Cyanonephron styloides","Cyanonephron","Cyanophyceae","CYANOBACTERIA","AU",5,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",177121,"Cyanonephron","Cyanonephron","Cyanophyceae","CYANOBACTERIA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
